utc,elapsed_s,x_m,y_m,z_m
2027-04-01T11:18:00.000Z,40680.0,4519054.657,4078272.396,3304689.117
2027-04-01T11:19:00.000Z,40740.0,4183024.982,4194666.566,3588509.610
2027-04-01T11:20:00.000Z,40800.0,3828943.972,4292959.319,3856801.685
2027-04-01T11:21:00.000Z,40860.0,3458341.703,4372728.845,4108406.498
2027-04-01T11:22:00.000Z,40920.0,3072819.039,4433633.225,4342237.565
2027-04-01T11:23:00.000Z,40980.0,2674040.687,4475411.811,4557285.355
2027-04-01T11:24:00.000Z,41040.0,2263728.008,4497886.239,4752621.526
2027-04-01T11:25:00.000Z,41100.0,1843651.611,4500961.111,4927402.819
2027-04-01T11:26:00.000Z,41160.0,1415623.776,4484624.320,5080874.572
2027-04-01T11:27:00.000Z,41220.0,981490.721,4448947.034,5212373.864
2027-04-01T11:28:00.000Z,41280.0,543124.749,4394083.335,5321332.271
2027-04-01T11:29:00.000Z,41340.0,102416.315,4320269.523,5407278.228
2027-04-01T11:30:00.000Z,41400.0,-338733.978,4227823.096,5469839.001
2027-04-01T11:31:00.000Z,41460.0,-778423.401,4117141.388,5508742.248
2027-04-01T11:32:00.000Z,41520.0,-1214755.138,3988699.904,5523817.180
2027-04-01T11:33:00.000Z,41580.0,-1645846.290,3843050.333,5514995.313
2027-04-01T11:34:00.000Z,41640.0,-2069835.835,3680818.250,5482310.808
2027-04-01T11:35:00.000Z,41700.0,-2484892.504,3502700.537,5425900.398
2027-04-01T11:36:00.000Z,41760.0,-2889222.556,3309462.488,5346002.905
2027-04-01T11:37:00.000Z,41820.0,-3281077.421,3101934.654,5242958.336
2027-04-01T11:38:00.000Z,41880.0,-3658761.179,2881009.400,5117206.576
2027-04-01T11:39:00.000Z,41940.0,-4020637.856,2647637.199,4969285.651
2027-04-01T11:40:00.000Z,42000.0,-4365138.497,2402822.679,4799829.597
2027-04-01T11:41:00.000Z,42060.0,-4690768.000,2147620.423,4609565.909
2027-04-01T11:42:00.000Z,42120.0,-4996111.670,1883130.536,4399312.588
2027-04-01T11:43:00.000Z,42180.0,-5279841.465,1610494.006,4169974.792
2027-04-01T11:44:00.000Z,42240.0,-5540721.914,1330887.859,3922541.092
2027-04-01T11:45:00.000Z,42300.0,-5777615.658,1045520.131,3658079.353
2027-04-01T11:46:00.000Z,42360.0,-5989488.604,755624.684,3377732.239
2027-04-01T11:47:00.000Z,42420.0,-6175414.645,462455.876,3082712.368
2027-04-01T11:48:00.000Z,42480.0,-6334579.933,167283.104,2774297.129
2027-04-01T11:49:00.000Z,42540.0,-6466286.662,-128614.733,2453823.178
2027-04-01T11:50:00.000Z,42600.0,-6569956.351,-423954.858,2122680.639
2027-04-01T11:51:00.000Z,42660.0,-6645132.597,-717456.268,1782307.038
2027-04-01T11:52:00.000Z,42720.0,-6691483.270,-1007845.417,1434180.988
2027-04-01T11:53:00.000Z,42780.0,-6708802.155,-1293861.871,1079815.663
2027-04-01T11:54:00.000Z,42840.0,-6697009.995,-1574263.927,720752.092
2027-04-01T11:55:00.000Z,42900.0,-6656154.962,-1847834.162,358552.298
2027-04-01T11:56:00.000Z,42960.0,-6586412.515,-2113384.867,-5207.662
2027-04-01T11:57:00.000Z,43020.0,-6488084.667,-2369763.363,-368944.747
2027-04-01T11:58:00.000Z,43080.0,-6361598.656,-2615857.143,-731076.008
2027-04-01T11:59:00.000Z,43140.0,-6207505.023,-2850598.836,-1090025.669
2027-04-01T12:00:00.000Z,43200.0,-6026475.110,-3072970.943,-1444232.172
2027-04-01T12:01:00.000Z,43260.0,-5819246.904,-3282067.136,-1792247.566
2027-04-01T12:02:00.000Z,43320.0,-5586775.032,-3476925.928,-2132466.707
2027-04-01T12:03:00.000Z,43380.0,-5330073.164,-3656705.298,-2463411.692
2027-04-01T12:04:00.000Z,43440.0,-5050260.467,-3820629.569,-2783645.979
2027-04-01T12:05:00.000Z,43500.0,-4748556.472,-3967992.755,-3091780.726
2027-04-01T12:06:00.000Z,43560.0,-4426275.498,-4098161.568,-3386480.877
2027-04-01T12:07:00.000Z,43620.0,-4084820.677,-4210578.075,-3666470.969
2027-04-01T12:08:00.000Z,43680.0,-3725677.591,-4304762.003,-3930540.645
2027-04-01T12:09:00.000Z,43740.0,-3350407.583,-4380312.680,-4177549.835
2027-04-01T12:10:00.000Z,43800.0,-2960640.766,-4436910.609,-4406433.600
2027-04-01T12:11:00.000Z,43860.0,-2558068.762,-4474318.675,-4616206.615
2027-04-01T12:12:00.000Z,43920.0,-2144437.226,-4492382.987,-4805967.268
2027-04-01T12:13:00.000Z,43980.0,-1721538.175,-4491033.351,-4974901.386
2027-04-01T12:14:00.000Z,44040.0,-1291202.157,-4470283.385,-5122285.550
2027-04-01T12:15:00.000Z,44100.0,-855290.317,-4430230.280,-5247490.020
2027-04-01T12:16:00.000Z,44160.0,-415686.359,-4371054.210,-5349981.241
2027-04-01T12:17:00.000Z,44220.0,25711.532,-4293017.399,-5429323.936
2027-04-01T12:18:00.000Z,44280.0,466998.794,-4196462.856,-5485182.790
2027-04-01T12:19:00.000Z,44340.0,906272.589,-4081812.790,-5517323.710
2027-04-01T12:20:00.000Z,44400.0,1341639.860,-3949566.697,-5525614.672
2027-04-01T12:21:00.000Z,44460.0,1771225.327,-3800299.154,-5510026.151
2027-04-01T12:22:00.000Z,44520.0,2193179.392,-3634657.310,-5470631.136
2027-04-01T12:23:00.000Z,44580.0,2605685.924,-3453358.087,-5407604.727
2027-04-01T12:24:00.000Z,44640.0,3006969.899,-3257185.111,-5321223.333
2027-04-01T12:25:00.000Z,44700.0,3395304.871,-3046985.378,-5211863.451
2027-04-01T12:26:00.000Z,44760.0,3769020.245,-2823665.660,-5080000.046
2027-04-01T12:27:00.000Z,44820.0,4126508.332,-2588188.669,-4926204.534
2027-04-01T12:28:00.000Z,44880.0,4466231.149,-2341569.001,-4751142.369
2027-04-01T12:29:00.000Z,44940.0,4786726.952,-2084868.845,-4555570.242
2027-04-01T12:30:00.000Z,45000.0,5086616.463,-1819193.509,-4340332.900
2027-04-01T12:31:00.000Z,45060.0,5364608.778,-1545686.741,-4106359.599
2027-04-01T12:32:00.000Z,45120.0,5619506.911,-1265525.890,-3854660.186
2027-04-01T12:33:00.000Z,45180.0,5850212.974,-979916.907,-3586320.842
2027-04-01T12:34:00.000Z,45240.0,6055732.942,-690089.214,-3302499.481
2027-04-01T12:35:00.000Z,45300.0,6235180.998,-397290.458,-3004420.839
2027-04-01T12:36:00.000Z,45360.0,6387783.420,-102781.166,-2693371.252
2027-04-01T12:37:00.000Z,45420.0,6512882.005,192170.664,-2370693.157
2027-04-01T12:38:00.000Z,45480.0,6609936.991,486295.023,-2037779.334
2027-04-01T12:39:00.000Z,45540.0,6678529.468,778325.377,-1696066.908
2027-04-01T12:40:00.000Z,45600.0,6718363.274,1067004.143,-1347031.146
2027-04-01T12:41:00.000Z,45660.0,6729266.335,1351088.147,-992179.065
2027-04-01T12:42:00.000Z,45720.0,6711191.468,1629354.016,-633042.899
2027-04-01T12:43:00.000Z,45780.0,6664216.621,1900603.499,-271173.431
2027-04-01T12:44:00.000Z,45840.0,6588544.560,2163668.673,91866.752
2027-04-01T12:45:00.000Z,45900.0,6484501.987,2417417.019,454510.071
2027-04-01T12:46:00.000Z,45960.0,6352538.111,2660756.343,815190.779
2027-04-01T12:47:00.000Z,46020.0,6193222.667,2892639.504,1172351.785
2027-04-01T12:48:00.000Z,46080.0,6007243.395,3112068.950,1524451.424
2027-04-01T12:49:00.000Z,46140.0,5795402.999,3318101.013,1869970.157
2027-04-01T12:50:00.000Z,46200.0,5558615.596,3509849.967,2207417.154
2027-04-01T12:51:00.000Z,46260.0,5297902.681,3686491.816,2535336.743
2027-04-01T12:52:00.000Z,46320.0,5014388.623,3847267.802,2852314.680
2027-04-01T12:53:00.000Z,46380.0,4709295.728,3991487.614,3156984.227
2027-04-01T12:54:00.000Z,46440.0,4383938.883,4118532.293,3448032.002
2027-04-01T12:55:00.000Z,46500.0,4039719.822,4227856.816,3724203.574
2027-04-01T12:56:00.000Z,46560.0,3678121.034,4318992.357,3984308.795
2027-04-01T12:57:00.000Z,46620.0,3300699.346,4391548.206,4227226.828
2027-04-01T12:58:00.000Z,46680.0,2909079.217,4445213.367,4451910.877
2027-04-01T12:59:00.000Z,46740.0,2504945.768,4479757.799,4657392.577
2027-04-01T13:00:00.000Z,46800.0,2090037.578,4495033.328,4842786.051
2027-04-01T13:01:00.000Z,46860.0,1666139.290,4490974.216,5007291.615
2027-04-01T13:02:00.000Z,46920.0,1235074.034,4467597.383,5150199.109
2027-04-01T13:03:00.000Z,46980.0,798695.724,4425002.304,5270890.868
2027-04-01T13:04:00.000Z,47040.0,358881.236,4363370.567,5368844.304
2027-04-01T13:05:00.000Z,47100.0,-82477.494,4282965.094,5443634.103
2027-04-01T13:06:00.000Z,47160.0,-523481.423,4184129.054,5494934.029
2027-04-01T13:07:00.000Z,47220.0,-962232.387,4067284.438,5522518.337
2027-04-01T13:08:00.000Z,47280.0,-1396841.077,3932930.330,5526262.774
2027-04-01T13:09:00.000Z,47340.0,-1825434.998,3781640.870,5506145.183
2027-04-01T13:10:00.000Z,47400.0,-2246166.366,3614062.907,5462245.699
2027-04-01T13:11:00.000Z,47460.0,-2657219.933,3430913.360,5394746.535
2027-04-01T13:12:00.000Z,47520.0,-3056820.694,3232976.294,5303931.353
2027-04-01T13:13:00.000Z,47580.0,-3443241.469,3021099.709,5190184.229
2027-04-01T13:14:00.000Z,47640.0,-3814810.317,2796192.057,5053988.196
2027-04-01T13:15:00.000Z,47700.0,-4169917.758,2559218.500,4895923.384
2027-04-01T13:16:00.000Z,47760.0,-4507023.775,2311196.910,4716664.743
2027-04-01T13:17:00.000Z,47820.0,-4824664.568,2053193.629,4516979.352
2027-04-01T13:18:00.000Z,47880.0,-5121459.020,1786319.003,4297723.339
2027-04-01T13:19:00.000Z,47940.0,-5396114.857,1511722.697,4059838.385
2027-04-01T13:20:00.000Z,48000.0,-5647434.458,1230588.814,3804347.848
2027-04-01T13:21:00.000Z,48060.0,-5874320.296,944130.835,3532352.503
2027-04-01T13:22:00.000Z,48120.0,-6075779.966,653586.396,3245025.914
2027-04-01T13:23:00.000Z,48180.0,-6250930.783,360211.928,2943609.455
2027-04-01T13:24:00.000Z,48240.0,-6399003.910,65277.174,2629406.994
2027-04-01T13:25:00.000Z,48300.0,-6519347.994,-229940.376,2303779.261
2027-04-01T13:26:00.000Z,48360.0,-6611432.289,-524161.123,1968137.929
2027-04-01T13:27:00.000Z,48420.0,-6674849.227,-816109.032,1623939.428
2027-04-01T13:28:00.000Z,48480.0,-6709316.438,-1104517.310,1272678.526
2027-04-01T13:29:00.000Z,48540.0,-6714678.186,-1388134.073,915881.695
2027-04-01T13:30:00.000Z,48600.0,-6690906.216,-1665727.949,555100.322
2027-04-01T13:31:00.000Z,48660.0,-6638100.000,-1936093.608,191903.770
2027-04-01T13:32:00.000Z,48720.0,-6556486.378,-2198057.175,-172127.658
2027-04-01T13:33:00.000Z,48780.0,-6446418.592,-2450481.506,-535409.805
2027-04-01T13:34:00.000Z,48840.0,-6308374.722,-2692271.283,-896361.789
2027-04-01T13:35:00.000Z,48900.0,-6142955.522,-2922377.921,-1253413.092
2027-04-01T13:36:00.000Z,48960.0,-5950881.680,-3139804.238,-1605010.615
2027-04-01T13:37:00.000Z,49020.0,-5732990.513,-3343608.885,-1949625.626
2027-04-01T13:38:00.000Z,49080.0,-5490232.116,-3532910.492,-2285760.584
2027-04-01T13:39:00.000Z,49140.0,-5223664.996,-3706891.528,-2611955.793
2027-04-01T13:40:00.000Z,49200.0,-4934451.208,-3864801.847,-2926795.858
2027-04-01T13:41:00.000Z,49260.0,-4623851.037,-4005961.907,-3228915.912
2027-04-01T13:42:00.000Z,49320.0,-4293217.247,-4129765.647,-3517007.575
2027-04-01T13:43:00.000Z,49380.0,-3943988.934,-4235683.019,-3789824.631
2027-04-01T13:44:00.000Z,49440.0,-3577685.022,-4323262.159,-4046188.391
2027-04-01T13:45:00.000Z,49500.0,-3195897.442,-4392131.193,-4284992.725
2027-04-01T13:46:00.000Z,49560.0,-2800284.014,-4441999.685,-4505208.735
2027-04-01T13:47:00.000Z,49620.0,-2392561.096,-4472659.711,-4705889.071
2027-04-01T13:48:00.000Z,49680.0,-1974496.009,-4483986.573,-4886171.856
2027-04-01T13:49:00.000Z,49740.0,-1547899.294,-4475939.144,-5045284.227
2027-04-01T13:50:00.000Z,49800.0,-1114616.830,-4448559.867,-5182545.471
2027-04-01T13:51:00.000Z,49860.0,-676521.842,-4401974.390,-5297369.757
2027-04-01T13:52:00.000Z,49920.0,-235506.838,-4336390.863,-5389268.455
2027-04-01T13:53:00.000Z,49980.0,206524.488,-4252098.891,-5457852.041
2027-04-01T13:54:00.000Z,50040.0,647665.376,-4149468.166,-5502831.586
2027-04-01T13:55:00.000Z,50100.0,1086014.090,-4028946.772,-5524019.826
2027-04-01T13:56:00.000Z,50160.0,1519681.959,-3891059.174,-5521331.819
2027-04-01T13:57:00.000Z,50220.0,1946801.354,-3736403.917,-5494785.181
2027-04-01T13:58:00.000Z,50280.0,2365533.549,-3565651.022,-5444499.914
2027-04-01T13:59:00.000Z,50340.0,2774076.462,-3379539.104,-5370697.813
2027-04-01T14:00:00.000Z,50400.0,3170672.236,-3178872.214,-5273701.475
2027-04-01T14:01:00.000Z,50460.0,3553614.644,-2964516.426,-5153932.892
2027-04-01T14:02:00.000Z,50520.0,3921256.278,-2737396.166,-5011911.649
2027-04-01T14:03:00.000Z,50580.0,4272015.516,-2498490.312,-4848252.725
2027-04-01T14:04:00.000Z,50640.0,4604383.226,-2248828.058,-4663663.895
2027-04-01T14:05:00.000Z,50700.0,4916929.178,-1989484.573,-4458942.762
2027-04-01T14:06:00.000Z,50760.0,5208308.158,-1721576.462,-4234973.397
2027-04-01T14:07:00.000Z,50820.0,5477265.733,-1446257.041,-3992722.627
2027-04-01T14:08:00.000Z,50880.0,5722643.660,-1164711.450,-3733235.955
2027-04-01T14:09:00.000Z,50940.0,5943384.900,-878151.614,-3457633.142
2027-04-01T14:10:00.000Z,51000.0,6138538.225,-587811.084,-3167103.465
2027-04-01T14:11:00.000Z,51060.0,6307262.376,-294939.762,-2862900.658
2027-04-01T14:12:00.000Z,51120.0,6448829.777,-798.541,-2546337.558
2027-04-01T14:13:00.000Z,51180.0,6562629.749,293346.111,-2218780.487
2027-04-01T14:14:00.000Z,51240.0,6648171.233,586227.613,-1881643.377
2027-04-01T14:15:00.000Z,51300.0,6705084.993,876584.748,-1536381.675
2027-04-01T14:16:00.000Z,51360.0,6733125.285,1163167.120,-1184486.052
2027-04-01T14:17:00.000Z,51420.0,6732170.980,1444740.584,-827475.938
2027-04-01T14:18:00.000Z,51480.0,6702226.136,1720092.601,-466892.925
2027-04-01T14:19:00.000Z,51540.0,6643420.011,1988037.516,-104294.059
2027-04-01T14:20:00.000Z,51600.0,6556006.513,2247421.705,258754.940
2027-04-01T14:21:00.000Z,51660.0,6440363.093,2497128.592,620686.498
2027-04-01T14:22:00.000Z,51720.0,6296989.086,2736083.489,979938.021
2027-04-01T14:23:00.000Z,51780.0,6126503.503,2963258.255,1334958.691
2027-04-01T14:24:00.000Z,51840.0,5929642.290,3177675.732,1684216.211
2027-04-01T14:25:00.000Z,51900.0,5707255.075,3378413.958,2026203.456
2027-04-01T14:26:00.000Z,51960.0,5460301.410,3564610.114,2359444.998
2027-04-01T14:27:00.000Z,52020.0,5189846.536,3735464.214,2682503.471
2027-04-01T14:28:00.000Z,52080.0,4897056.694,3890242.497,2993985.764
2027-04-01T14:29:00.000Z,52140.0,4583194.008,4028280.526,3292548.989
2027-04-01T14:30:00.000Z,52200.0,4249610.967,4148985.974,3576906.221
2027-04-01T14:31:00.000Z,52260.0,3897744.534,4251841.091,3845831.973
2027-04-01T14:32:00.000Z,52320.0,3529109.909,4336404.844,4098167.392
2027-04-01T14:33:00.000Z,52380.0,3145293.991,4402314.717,4332825.146
2027-04-01T14:34:00.000Z,52440.0,2747948.548,4449288.183,4548794.005
2027-04-01T14:35:00.000Z,52500.0,2338783.147,4477123.832,4745143.077
2027-04-01T14:36:00.000Z,52560.0,1919557.858,4485702.163,4921025.704
2027-04-01T14:37:00.000Z,52620.0,1492075.778,4474986.026,5075682.994
2027-04-01T14:38:00.000Z,52680.0,1058175.393,4445020.744,5208446.990
2027-04-01T14:39:00.000Z,52740.0,619722.814,4395933.885,5318743.462
2027-04-01T14:40:00.000Z,52800.0,178603.912,4327934.710,5406094.309
2027-04-01T14:41:00.000Z,52860.0,-263283.610,4241313.292,5470119.583
2027-04-01T14:42:00.000Z,52920.0,-704038.202,4136439.315,5510539.104
2027-04-01T14:43:00.000Z,52980.0,-1141762.452,4013760.550,5527173.692
2027-04-01T14:44:00.000Z,53040.0,-1574571.074,3873801.024,5519945.980
2027-04-01T14:45:00.000Z,53100.0,-2000598.844,3717158.884,5488880.836
2027-04-01T14:46:00.000Z,53160.0,-2418008.488,3544503.953,5434105.365
2027-04-01T14:47:00.000Z,53220.0,-2824998.462,3356575.002,5355848.509
2027-04-01T14:48:00.000Z,53280.0,-3219810.628,3154176.733,5254440.229
2027-04-01T14:49:00.000Z,53340.0,-3600737.771,2938176.480,5130310.277
2027-04-01T14:50:00.000Z,53400.0,-3966130.953,2709500.646,4983986.556
2027-04-01T14:51:00.000Z,53460.0,-4314406.655,2469130.877,4816093.063
2027-04-01T14:52:00.000Z,53520.0,-4644053.689,2218099.988,4627347.426
2027-04-01T14:53:00.000Z,53580.0,-4953639.845,1957487.652,4418558.035
2027-04-01T14:54:00.000Z,53640.0,-5241818.246,1688415.863,4190620.764
2027-04-01T14:55:00.000Z,53700.0,-5507333.375,1412044.192,3944515.309
2027-04-01T14:56:00.000Z,53760.0,-5749026.744,1129564.853,3681301.124
2027-04-01T14:57:00.000Z,53820.0,-5965842.175,842197.591,3402113.001
2027-04-01T14:58:00.000Z,53880.0,-6156830.663,551184.419,3108156.272
2027-04-01T14:59:00.000Z,53940.0,-6321154.790,257784.221,2800701.674
2027-04-01T15:00:00.000Z,54000.0,-6458092.658,-36732.748,2481079.891
2027-04-01T15:01:00.000Z,54060.0,-6567041.323,-331090.448,2150675.779
2027-04-01T15:02:00.000Z,54120.0,-6647519.693,-624012.697,1810922.332
2027-04-01T15:03:00.000Z,54180.0,-6699170.884,-914228.838,1463294.374
2027-04-01T15:04:00.000Z,54240.0,-6721763.998,-1200479.403,1109302.046
2027-04-01T15:05:00.000Z,54300.0,-6715195.324,-1481521.751,750484.095
2027-04-01T15:06:00.000Z,54360.0,-6679488.934,-1756135.638,388401.009
2027-04-01T15:07:00.000Z,54420.0,-6614796.687,-2023128.698,24628.032
2027-04-01T15:08:00.000Z,54480.0,-6521397.613,-2281341.798,-339251.898
2027-04-01T15:09:00.000Z,54540.0,-6399696.703,-2529654.241,-701655.266
2027-04-01T15:10:00.000Z,54600.0,-6250223.093,-2766988.789,-1061005.086
2027-04-01T15:11:00.000Z,54660.0,-6073627.658,-2992316.479,-1415737.988
2027-04-01T15:12:00.000Z,54720.0,-5870680.039,-3204661.197,-1764311.224
2027-04-01T15:13:00.000Z,54780.0,-5642265.101,-3403104.002,-2105209.564
2027-04-01T15:14:00.000Z,54840.0,-5389378.869,-3586787.164,-2436952.045
2027-04-01T15:15:00.000Z,54900.0,-5113123.945,-3754917.906,-2758098.542
2027-04-01T15:16:00.000Z,54960.0,-4814704.453,-3906771.829,-3067256.120
2027-04-01T15:17:00.000Z,55020.0,-4495420.532,-4041696.004,-3363085.143
2027-04-01T15:18:00.000Z,55080.0,-4156662.412,-4159111.721,-3644305.106
2027-04-01T15:19:00.000Z,55140.0,-3799904.115,-4258516.894,-3909700.172
2027-04-01T15:20:00.000Z,55200.0,-3426696.807,-4339488.095,-4158124.383
2027-04-01T15:21:00.000Z,55260.0,-3038661.849,-4401682.234,-4388506.533
2027-04-01T15:22:00.000Z,55320.0,-2637483.569,-4444837.875,-4599854.677
2027-04-01T15:23:00.000Z,55380.0,-2224901.810,-4468776.180,-4791260.272
2027-04-01T15:24:00.000Z,55440.0,-1802704.279,-4473401.498,-4961901.922
2027-04-01T15:25:00.000Z,55500.0,-1372718.732,-4458701.585,-5111048.739
2027-04-01T15:26:00.000Z,55560.0,-936805.038,-4424747.484,-5238063.293
2027-04-01T15:27:00.000Z,55620.0,-496847.149,-4371693.037,-5342404.154
2027-04-01T15:28:00.000Z,55680.0,-54745.010,-4299774.075,-5423628.022
2027-04-01T15:29:00.000Z,55740.0,387593.559,-4209307.258,-5481391.441
2027-04-01T15:30:00.000Z,55800.0,828260.977,-4100688.599,-5515452.098
2027-04-01T15:31:00.000Z,55860.0,1265357.989,-3974391.666,-5525669.699
2027-04-01T15:32:00.000Z,55920.0,1697001.690,-3830965.478,-5512006.435
2027-04-01T15:33:00.000Z,55980.0,2121333.462,-3671032.106,-5474527.031
2027-04-01T15:34:00.000Z,56040.0,2536526.806,-3495283.977,-5413398.379
2027-04-01T15:35:00.000Z,56100.0,2940795.018,-3304480.906,-5328888.760
2027-04-01T15:36:00.000Z,56160.0,3332398.718,-3099446.859,-5221366.665
2027-04-01T15:37:00.000Z,56220.0,3709653.177,-2881066.456,-5091299.204
2027-04-01T15:38:00.000Z,56280.0,4070935.423,-2650281.231,-4939250.119
2027-04-01T15:39:00.000Z,56340.0,4414691.115,-2408085.656,-4765877.403
2027-04-01T15:40:00.000Z,56400.0,4739441.138,-2155522.947,-4571930.529
2027-04-01T15:41:00.000Z,56460.0,5043787.903,-1893680.657,-4358247.301
2027-04-01T15:42:00.000Z,56520.0,5326421.331,-1623686.082,-4125750.333
2027-04-01T15:43:00.000Z,56580.0,5586124.479,-1346701.491,-3875443.159
2027-04-01T15:44:00.000Z,56640.0,5821778.798,-1063919.191,-3608406.003
2027-04-01T15:45:00.000Z,56700.0,6032368.992,-776556.454,-3325791.209
2027-04-01T15:46:00.000Z,56760.0,6216987.444,-485850.328,-3028818.344
2027-04-01T15:47:00.000Z,56820.0,6374838.205,-193052.338,-2718769.007
2027-04-01T15:48:00.000Z,56880.0,6505240.503,100576.881,-2396981.348
2027-04-01T15:49:00.000Z,56940.0,6607631.765,393773.017,-2064844.330
2027-04-01T15:50:00.000Z,57000.0,6681570.133,685273.531,-1723791.747
2027-04-01T15:51:00.000Z,57060.0,6726736.446,973823.123,-1375296.036
2027-04-01T15:52:00.000Z,57120.0,6742935.691,1258179.172,-1020861.903
2027-04-01T15:53:00.000Z,57180.0,6730097.901,1537117.132,-662019.793
2027-04-01T15:54:00.000Z,57240.0,6688278.496,1809435.848,-300319.236
2027-04-01T15:55:00.000Z,57300.0,6617658.063,2073962.785,62677.897
2027-04-01T15:56:00.000Z,57360.0,6518541.580,2329559.116,425404.195
2027-04-01T15:57:00.000Z,57420.0,6391357.074,2575124.674,786293.541
2027-04-01T15:58:00.000Z,57480.0,6236653.736,2809602.715,1143787.930
2027-04-01T15:59:00.000Z,57540.0,6055099.490,3031984.497,1496344.247
2027-04-01T16:00:00.000Z,57600.0,5847478.034,3241313.624,1842440.974
2027-04-01T16:01:00.000Z,57660.0,5614685.374,3436690.163,2180584.780
2027-04-01T16:02:00.000Z,57720.0,5357725.864,3617274.492,2509316.986
2027-04-01T16:03:00.000Z,57780.0,5077707.779,3782290.876,2827219.846
2027-04-01T16:04:00.000Z,57840.0,4775838.439,3931030.756,3132922.643
2027-04-01T16:05:00.000Z,57900.0,4453418.923,4062855.730,3425107.554
2027-04-01T16:06:00.000Z,57960.0,4111838.385,4177200.223,3702515.271
2027-04-01T16:07:00.000Z,58020.0,3752568.019,4273573.835,3963950.349
2027-04-01T16:08:00.000Z,58080.0,3377154.682,4351563.357,4208286.263
2027-04-01T16:09:00.000Z,58140.0,2987214.234,4410834.459,4434470.153
2027-04-01T16:10:00.000Z,58200.0,2584424.596,4451133.039,4641527.251
2027-04-01T16:11:00.000Z,58260.0,2170518.577,4472286.228,4828564.960
2027-04-01T16:12:00.000Z,58320.0,1747276.502,4474203.067,4994776.583
2027-04-01T16:13:00.000Z,58380.0,1316518.650,4456874.838,5139444.691
2027-04-01T16:14:00.000Z,58440.0,880097.563,4420375.060,5261944.117
2027-04-01T16:15:00.000Z,58500.0,439890.226,4364859.161,5361744.568
2027-04-01T16:16:00.000Z,58560.0,-2209.832,4290563.807,5438412.859
2027-04-01T16:17:00.000Z,58620.0,-444300.500,4197805.920,5491614.742
2027-04-01T16:18:00.000Z,58680.0,-884479.082,4086981.368,5521116.352
2027-04-01T16:19:00.000Z,58740.0,-1320850.292,3958563.339,5526785.239
2027-04-01T16:20:00.000Z,58800.0,-1751534.230,3813100.415,5508591.012
2027-04-01T16:21:00.000Z,58860.0,-2174674.318,3651214.329,5466605.555
2027-04-01T16:22:00.000Z,58920.0,-2588445.142,3473597.439,5401002.858
2027-04-01T16:23:00.000Z,58980.0,-2991060.214,3281009.896,5312058.414
2027-04-01T16:24:00.000Z,59040.0,-3380779.586,3074276.547,5200148.219
2027-04-01T16:25:00.000Z,59100.0,-3755917.317,2854283.546,5065747.352
2027-04-01T16:26:00.000Z,59160.0,-4114848.751,2621974.708,4909428.145
2027-04-01T16:27:00.000Z,59220.0,-4456017.574,2378347.608,4731857.940
2027-04-01T16:28:00.000Z,59280.0,-4777942.636,2124449.427,4533796.436
2027-04-01T16:29:00.000Z,59340.0,-5079224.482,1861372.574,4316092.633
2027-04-01T16:30:00.000Z,59400.0,-5358551.591,1590250.085,4079681.381
2027-04-01T16:31:00.000Z,59460.0,-5614706.263,1312250.816,3825579.525
2027-04-01T16:32:00.000Z,59520.0,-5846570.141,1028574.458,3554881.683
2027-04-01T16:33:00.000Z,59580.0,-6053129.332,740446.378,3268755.648
2027-04-01T16:34:00.000Z,59640.0,-6233479.091,449112.318,2968437.434
2027-04-01T16:35:00.000Z,59700.0,-6386828.050,155832.967,2655225.988
2027-04-01T16:36:00.000Z,59760.0,-6512501.953,-138121.558,2330477.589
2027-04-01T16:37:00.000Z,59820.0,-6609946.872,-431477.317,1995599.947
2027-04-01T16:38:00.000Z,59880.0,-6678731.895,-722962.184,1652046.043
2027-04-01T16:39:00.000Z,59940.0,-6718551.243,-1011311.507,1301307.719
2027-04-01T16:40:00.000Z,60000.0,-6729225.816,-1295273.760,944909.078
2027-04-01T16:41:00.000Z,60060.0,-6710704.149,-1573616.143,584399.688
2027-04-01T16:42:00.000Z,60120.0,-6663062.761,-1845130.116,221347.667
2027-04-01T16:43:00.000Z,60180.0,-6586505.908,-2108636.827,-142667.347
2027-04-01T16:44:00.000Z,60240.0,-6481364.720,-2362992.405,-506061.288
2027-04-01T16:45:00.000Z,60300.0,-6348095.737,-2607093.093,-867252.775
2027-04-01T16:46:00.000Z,60360.0,-6187278.849,-2839880.188,-1224670.218
2027-04-01T16:47:00.000Z,60420.0,-5999614.653,-3060344.764,-1576758.871
2027-04-01T16:48:00.000Z,60480.0,-5785921.235,-3267532.153,-1921987.789
2027-04-01T16:49:00.000Z,60540.0,-5547130.414,-3460546.157,-2258856.666
2027-04-01T16:50:00.000Z,60600.0,-5284283.451,-3638552.978,-2585902.507
2027-04-01T16:51:00.000Z,60660.0,-4998526.270,-3800784.839,-2901706.097
2027-04-01T16:52:00.000Z,60720.0,-4691104.204,-3946543.288,-3204898.248
2027-04-01T16:53:00.000Z,60780.0,-4363356.311,-4075202.160,-3494165.786
2027-04-01T16:54:00.000Z,60840.0,-4016709.284,-4186210.207,-3768257.249
2027-04-01T16:55:00.000Z,60900.0,-3652671.002,-4279093.360,-4025988.278
2027-04-01T16:56:00.000Z,60960.0,-3272823.747,-4353456.645,-4266246.675
